TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
134,2023-05-01,2023,2,5,18,1,Kansas,Wichita,65388,Female,Adult,4,Listing Coordinator,4734,6,6,3,2,62,14,Excellent,Rental,0,0,412846.0,674721.0,4.7,26084.0,0,1229
135,2022-07-27,2022,3,7,30,27,Massachusetts,Boston,2119,Female,Middle Aged,2,Leasing Consultant,1774,3,3,2,1,213,73,Average,Sale,0,5775,260126.0,785121.0,3.6,11406.0,0,0
136,2023-04-16,2023,2,4,16,16,West Virginia,Charleston,25356,Male,Middle Aged,4,Listing Coordinator,4249,5,5,2,2,467,11,Poor,Rental,2,13439,784100.0,636382.0,5.3,33468.0,34,328
137,2022-07-05,2022,3,7,27,5,Texas,Lubbock,73189,Female,Middle Aged,5,Property Manager,2627,4,4,2,1,386,49,Poor,Rental,2,13322,577866.0,248122.0,14.531561086884679,36056.0,147,1044
138,2022-10-12,2022,4,10,41,12,Maryland,Baltimore,21203,Female,Adult,5,Broker Associate,2425,4,4,2,1,191,7,Average,Sale,1,7241,863636.0,942555.0,4.9,21801.0,136,312
139,2023-08-03,2023,3,8,31,3,Florida,Jacksonville,32215,Female,Adult,4,Property Manager,2855,4,4,2,1,198,32,Poor,Sale,1,991,342141.0,258172.0,4.3,42939.0,137,677
140,2023-10-06,2023,4,10,40,6,Massachusetts,Springfield,1152,Female,Adult,2,Property Manager,2478,4,4,2,1,255,46,Excellent,Rental,1,0,143155.2,368039.0,7.052513456454343,25956.0,22,142
141,2023-06-20,2023,2,6,25,20,Florida,Bradenton,34210,Female,Middle Aged,5,Listing Coordinator,3292,4,4,2,2,301,19,Excellent,Sale,2,0,988488.0,314843.0,3.1,15377.0,36,524
142,2022-06-09,2022,2,6,23,9,Kentucky,Lexington,40510,Female,Adult,4,Real Estate Agent,3573,4,4,2,2,267,59,Poor,Sale,2,0,103425.0,819905.0,2.2,22250.0,135,0
143,2023-05-06,2023,2,5,18,6,California,San Bernardino,92415,Male,Senior,1,Listing Coordinator,3514,4,4,2,2,48,70,Average,Sale,2,12753,795396.0,677000.0,5.6,16478.0,86,175
144,2024-04-04,2024,2,4,14,4,Texas,Dallas,75358,Male,Adult,3,Property Manager,1945,3,3,2,1,224,64,Excellent,Rental,0,2329,185879.0,665313.0,3.8,5487.0,0,367
145,2023-05-13,2023,2,5,19,13,New York,Jamaica,11407,Female,Adult,1,Leasing Consultant,603,1,1,1,1,71,73,Excellent,Rental,0,0,807831.0,885666.0,5.4,14505.0,0,151
146,2022-05-13,2022,2,5,19,13,Alabama,Huntsville,32912,Male,Middle Aged,2,Real Estate Agent,4553,6,6,3,2,209,15,Poor,Rental,1,10383,372298.0,625737.0,2.3,21430.0,85,0
147,2023-05-27,2023,2,5,21,27,California,San Jose,95160,Female,Middle Aged,4,Listing Coordinator,3631,5,5,2,2,229,47,Average,Rental,0,10205,536238.8,658079.0,2.7,17905.0,0,384
148,2023-02-12,2023,1,2,7,12,California,Sacramento,95818,Male,Middle Aged,2,Broker Associate,1844,3,3,2,1,360,38,Average,Rental,2,9251,355641.0,414657.0,2.0,21683.0,128,1094
149,2022-12-15,2022,4,12,50,15,California,Stockton,95298,Male,Middle Aged,3,Leasing Consultant,4087,5,5,2,2,597,64,Average,Sale,1,8033,743654.0,816126.0,4.5,34019.0,126,1065
150,2022-08-11,2022,3,8,32,11,Illinois,Aurora,60505,Female,Adult,3,Leasing Consultant,1061,2,2,1,1,72,55,Excellent,Rental,0,5261,325539.0,223756.0,4.9,20556.0,0,1060
151,2023-07-08,2023,3,7,27,8,Minnesota,Minneapolis,55428,Female,Middle Aged,2,Listing Coordinator,4969,6,6,3,2,480,18,Excellent,Rental,2,2681,27269.0,917787.0,4.6,38089.0,105,478
152,2023-07-28,2023,3,7,30,28,Texas,Houston,77245,Male,Senior,1,Listing Coordinator,2988,4,4,2,1,291,44,Excellent,Rental,2,0,417781.6,862217.0,2.2,12110.0,17,289
153,2023-02-18,2023,1,2,7,18,Texas,Amarillo,82196,Female,Middle Aged,5,Property Manager,4568,6,6,3,2,16,62,Average,Rental,1,8227,577425.0,814017.0,5.8,14787.0,51,880
154,2024-01-16,2024,1,1,3,16,South Dakota,Sioux Falls,57105,Male,Middle Aged,5,Leasing Consultant,4480,6,6,2,2,499,52,Poor,Sale,0,2096,451011.0,607098.0,5.3,19215.0,0,905
155,2024-03-27,2024,1,3,13,27,Delaware,Wilmington,19805,Male,Adult,2,Broker Associate,4662,6,6,3,2,254,16,Average,Sale,1,0,810230.0,359698.0,4.5,3036.0,104,969
156,2022-04-24,2022,2,4,17,24,Texas,Abilene,79605,Female,Adult,2,Property Manager,1420,3,3,1,1,36,34,Poor,Sale,2,5040,476205.0,729357.0,5.4,28727.0,103,1131
157,2022-02-16,2022,1,2,7,16,Florida,Cape Coral,33915,Female,Adult,1,Leasing Consultant,2040,3,3,2,1,57,43,Average,Rental,2,0,29542.0,664322.0,5.0,14971.0,106,0
158,2022-03-14,2022,1,3,11,14,Florida,Sarasota,34276,Male,Middle Aged,1,Broker Associate,1387,2,2,1,1,112,47,Excellent,Rental,0,5937,898919.0,229505.0,4.6,45912.0,0,838
159,2022-11-02,2022,4,11,44,2,New Jersey,Paterson,7544,Male,Adult,1,Listing Coordinator,676,1,1,1,1,127,15,Poor,Rental,2,0,178262.0,750240.0,3.6,5997.0,20,1199
160,2022-09-29,2022,3,9,39,29,Florida,Orlando,32803,Male,Senior,4,Leasing Consultant,3814,5,5,2,2,717,31,Average,Rental,0,9150,761255.0,403417.0,4.2,34905.0,0,498
161,2023-09-02,2023,3,9,35,2,Texas,Amarillo,79165,Female,Adult,3,Broker Associate,4081,5,5,2,2,633,31,Average,Rental,2,2591,848651.0,351095.0,2.7,8209.0,113,0
162,2022-05-05,2022,2,5,18,5,New Hampshire,Manchester,3105,Male,Adult,2,Listing Coordinator,814,1,1,1,1,94,44,Excellent,Sale,3,0,24543.0,484805.0,4.5,37815.0,47,0
163,2024-02-20,2024,1,2,8,20,Maryland,Silver Spring,20910,Male,Middle Aged,2,Listing Coordinator,1999,3,3,2,1,156,44,Poor,Rental,1,0,552887.0,263659.0,5.0,11891.0,168,226
164,2022-02-12,2022,1,2,7,12,Tennessee,Knoxville,37995,Male,Senior,5,Broker Associate,3570,4,4,2,2,357,23,Average,Sale,2,10107,233699.0,903729.0,4.8,21735.0,9,0
165,2023-02-28,2023,1,2,9,28,Georgia,Valdosta,31605,Female,Senior,3,Listing Coordinator,3588,4,4,2,2,362,41,Excellent,Rental,3,0,658220.0,746327.0,2.3,47375.0,80,253
166,2022-11-06,2022,4,11,45,6,New York,Great Neck,11024,Male,Middle Aged,3,Real Estate Agent,3682,5,5,2,2,475,44,Average,Sale,0,7713,35543.0,574318.0,2.0,17076.0,0,77
167,2022-10-05,2022,4,10,40,5,Connecticut,Hartford,6140,Male,Middle Aged,1,Property Manager,652,1,1,1,1,121,9,Average,Rental,2,15292,492818.0,862838.0,2.2,11010.0,132,0
168,2022-02-28,2022,1,2,9,28,Tennessee,Memphis,38161,Female,Middle Aged,5,Property Manager,3976,5,5,2,2,138,5,Poor,Rental,2,0,670595.0,387532.0,4.2,17340.0,156,0
169,2023-09-30,2023,3,9,39,30,Texas,El Paso,88519,Male,Senior,1,Leasing Consultant,3247,4,4,2,2,269,17,Average,Rental,1,4385,747481.0,959678.0,3.5,13758.0,78,952
170,2022-10-18,2022,4,10,42,18,Arizona,Glendale,85311,Female,Senior,4,Leasing Consultant,3473,4,4,2,2,328,6,Excellent,Rental,1,8722,139597.0,917329.0,4.8,39295.0,45,120
171,2022-03-15,2022,1,3,11,15,Texas,Houston,66493,Female,Middle Aged,1,Broker Associate,2441,4,4,2,1,242,30,Average,Sale,2,5407,513601.8,556545.0,3.6,13804.0,109,0
172,2023-06-11,2023,2,6,24,11,Texas,Austin,78769,Male,Senior,1,Leasing Consultant,1677,3,3,2,1,45,30,Average,Sale,0,0,790403.0,611077.0,2.6,27791.0,0,1602
173,2022-02-10,2022,1,2,6,10,Michigan,Saginaw,48609,Female,Adult,2,Real Estate Agent,705,1,1,1,1,65,46,Average,Rental,0,8682,584316.0,524520.0,5.7,34603.0,0,643
174,2022-06-22,2022,2,6,25,22,Kansas,Wichita,65388,Female,Adult,5,Property Manager,3799,5,5,2,2,304,22,Excellent,Sale,1,0,903336.0,733919.0,4.4,28133.0,106,63
175,2022-07-16,2022,3,7,29,16,Oregon,Portland,97221,Male,Middle Aged,4,Leasing Consultant,2719,4,4,2,1,414,49,Average,Sale,3,2735,849519.0,677597.0,3.8,48012.0,68,0
176,2023-12-23,2023,4,12,51,23,Florida,Fort Lauderdale,33330,Female,Middle Aged,3,Broker Associate,2865,4,4,2,1,217,42,Excellent,Sale,1,819,583023.0,973958.0,5.1,6130.0,27,734
177,2023-01-24,2023,1,1,4,24,Florida,Clearwater,34620,Male,Adult,3,Property Manager,3188,4,4,2,2,93,48,Poor,Rental,1,9199,615978.0,930761.0,5.8,1748.0,46,22
178,2023-03-25,2023,1,3,12,25,Florida,Tampa,33673,Male,Middle Aged,1,Listing Coordinator,3852,5,5,2,2,560,68,Poor,Sale,1,0,483967.0,842323.0,2.536200483662443,21363.0,51,620
179,2022-12-06,2022,4,12,49,6,Texas,Houston,66493,Male,Middle Aged,3,Real Estate Agent,1712,3,3,2,1,305,56,Poor,Sale,0,1268,885559.0,479946.0,4.9,33184.0,0,0
180,2022-12-13,2022,4,12,50,13,Colorado,Aurora,80044,Male,Middle Aged,3,Property Manager,577,1,1,1,1,23,11,Poor,Rental,2,3295,652913.0,784265.0,2.4,12777.0,129,60
181,2023-02-21,2023,1,2,8,21,Ohio,Cincinnati,45264,Male,Middle Aged,5,Real Estate Agent,4042,5,5,2,2,538,28,Excellent,Sale,2,2983,30403.0,711140.0,2.1,6212.0,101,443
182,2022-09-07,2022,3,9,36,7,Alabama,Montgomery,36134,Female,Middle Aged,5,Listing Coordinator,3935,5,5,2,2,321,60,Average,Sale,0,17684,577295.0,552673.0,2.1,41523.0,0,0
183,2023-03-13,2023,1,3,11,13,New York,Jamaica,11407,Female,Adult,1,Leasing Consultant,603,1,1,1,1,71,73,Excellent,Rental,0,0,807831.0,336543.0,4.7,28698.0,0,90
184,2024-05-16,2024,2,5,20,16,South Dakota,Sioux Falls,57105,Male,Middle Aged,5,Leasing Consultant,4480,6,6,2,2,499,52,Poor,Sale,0,2096,451011.0,657101.0,4.1,20439.0,0,1026
185,2022-11-07,2022,4,11,45,7,Texas,El Paso,79911,Male,Middle Aged,4,Broker Associate,2220,3,3,2,1,136,29,Poor,Rental,1,0,719423.0,909031.0,3.4,44468.0,35,816
186,2022-07-20,2022,3,7,29,20,Mississippi,Gulfport,39505,Male,Senior,1,Broker Associate,1762,3,3,2,1,167,35,Average,Rental,0,8388,218108.6,361541.0,4.6,28934.0,0,1293
187,2022-11-08,2022,4,11,45,8,Texas,Dallas,75392,Female,Adult,3,Real Estate Agent,3935,5,5,2,2,340,9,Excellent,Sale,1,0,142030.0,404810.0,3.6,42839.0,121,450
188,2023-01-02,2023,1,1,1,2,New Jersey,Paterson,7544,Male,Adult,1,Listing Coordinator,676,1,1,1,1,127,15,Poor,Rental,2,0,178262.0,972023.0,1.8133315775449756,17626.0,81,1260
189,2024-02-05,2024,1,2,6,5,Georgia,Duluth,30195,Female,Adult,3,Listing Coordinator,4871,6,6,3,2,361,6,Average,Sale,2,4868,430171.4,842696.0,3.6,23844.0,83,766
190,2022-08-01,2022,3,8,31,1,New Hampshire,Portsmouth,3804,Male,Adult,2,Real Estate Agent,1305,2,2,1,1,136,66,Poor,Sale,2,8230,209683.0,301549.0,3.7,21216.0,107,41
191,2022-07-09,2022,3,7,28,9,California,Sacramento,94245,Female,Adult,1,Leasing Consultant,1409,2,3,1,1,168,33,Poor,Rental,2,13039,537300.0,153974.0,3.9,37581.0,48,909
192,2023-03-11,2023,1,3,10,11,Texas,Austin,78769,Male,Senior,1,Leasing Consultant,1677,3,3,2,1,45,30,Average,Sale,0,0,790403.0,666678.0,4.9,22785.0,0,1510
193,2023-06-15,2023,2,6,24,15,Florida,Lake Worth,33467,Male,Senior,5,Real Estate Agent,2165,3,3,2,1,340,16,Poor,Sale,1,6166,252409.0,307480.0,3.3,20756.0,67,884
194,2023-09-21,2023,3,9,38,21,Arizona,Phoenix,89514,Male,Senior,4,Real Estate Agent,589,1,1,1,1,30,48,Average,Rental,0,6243,527573.0,459479.0,2.5,42575.0,0,1068
195,2023-09-19,2023,3,9,38,19,New York,Syracuse,13217,Male,Middle Aged,1,Property Manager,1271,2,2,1,1,29,64,Excellent,Sale,3,7102,428691.0,610408.0,12.463888362808847,41461.0,104,1023
196,2022-12-27,2022,4,12,52,27,Tennessee,Chattanooga,37416,Female,Senior,4,Leasing Consultant,2463,4,4,2,1,184,33,Average,Sale,2,18953,586140.0,926316.0,2.438044900444341,22584.0,9,193
197,2024-02-17,2024,1,2,7,17,North Carolina,Durham,27717,Male,Middle Aged,3,Property Manager,4126,5,5,2,2,392,50,Average,Sale,2,0,116279.0,619046.0,3.8,1658.0,128,990
198,2022-08-25,2022,3,8,34,25,California,Fresno,93726,Female,Middle Aged,5,Listing Coordinator,3616,5,5,2,2,538,56,Poor,Sale,1,5118,307673.0,343864.0,2.3,34548.0,98,1041
199,2024-03-11,2024,1,3,11,11,Florida,Sarasota,34276,Male,Middle Aged,1,Listing Coordinator,3773,5,5,2,2,172,60,Poor,Rental,0,0,604107.0,513014.0,5.1,6130.0,0,1472
200,2022-07-16,2022,3,7,29,16,Oregon,Portland,97221,Male,Middle Aged,4,Leasing Consultant,2719,4,4,2,1,414,49,Average,Sale,3,2735,849519.0,948230.0,5.5,37533.0,68,0
201,2022-09-29,2022,3,9,39,29,Florida,Orlando,32803,Male,Senior,4,Leasing Consultant,3814,5,5,2,2,717,31,Average,Rental,0,9150,761255.0,325806.0,4.4,28087.0,0,498
202,2023-07-07,2023,3,7,27,7,Missouri,Kansas City,64144,Female,Adult,4,Real Estate Agent,3840,5,5,2,2,705,49,Excellent,Sale,0,1923,884216.0,477774.0,3.6,8700.0,0,1261
203,2022-10-22,2022,4,10,43,22,Louisiana,Baton Rouge,70883,Female,Senior,5,Real Estate Agent,3320,4,4,2,2,292,52,Average,Sale,2,10869,362815.0,933556.0,2.1,40535.0,174,1296
204,2023-04-06,2023,2,4,14,6,California,San Bernardino,92415,Male,Senior,1,Listing Coordinator,3514,4,4,2,2,48,70,Average,Sale,2,12753,795396.0,956571.0,2.1,41730.0,56,145
205,2023-06-15,2023,2,6,24,15,Texas,Houston,77240,Female,Middle Aged,3,Leasing Consultant,4162,5,5,2,2,805,65,Average,Sale,0,0,192327.0,270991.0,3.3,25970.0,0,587
206,2023-11-29,2023,4,11,48,29,California,Chula Vista,91913,Male,Senior,4,Real Estate Agent,2607,4,4,2,1,134,72,Poor,Rental,1,1193,867543.0,586585.0,3.0,36463.0,22,362
207,2022-03-22,2022,1,3,12,22,Kansas,Wichita,65388,Female,Adult,5,Property Manager,3799,5,5,2,2,304,22,Excellent,Sale,1,0,903336.0,704818.0,4.1,3309.0,14,0
208,2023-04-25,2023,2,4,17,25,Georgia,Atlanta,30386,Female,Senior,1,Listing Coordinator,2127,3,3,2,1,388,30,Excellent,Rental,0,829,830677.0,933620.0,2.4,7127.0,0,69
209,2022-01-15,2022,1,1,3,15,Indiana,Muncie,36476,Female,Middle Aged,3,Listing Coordinator,594,1,1,1,1,67,19,Average,Sale,0,9257,622827.0,577987.0,2.958544050298709,17100.0,0,0
210,2022-02-20,2022,1,2,8,20,Illinois,Aurora,52546,Female,Middle Aged,5,Property Manager,3460,4,4,2,2,25,26,Poor,Sale,1,9999,826377.0,828194.0,2.5,40787.0,103,907
211,2023-08-20,2023,3,8,34,20,New York,Rochester,22435,Male,Middle Aged,2,Leasing Consultant,1668,3,3,2,1,265,37,Poor,Rental,1,7770,706539.0,496468.0,5.7,34914.0,170,1551
212,2022-03-05,2022,1,3,10,5,District of Columbia,Washington,20591,Female,Middle Aged,3,Leasing Consultant,4781,6,6,3,2,526,12,Average,Rental,0,4811,585061.4,717396.0,5.7,30340.0,0,711
213,2024-02-07,2024,1,2,6,7,New York,Syracuse,13217,Male,Adult,2,Property Manager,2923,4,4,2,1,362,69,Poor,Sale,0,0,542883.0,444911.0,3.6,39086.0,0,1489
214,2023-09-14,2023,3,9,37,14,New Jersey,Trenton,8603,Male,Adult,4,Listing Coordinator,4326,5,5,2,2,98,23,Poor,Sale,0,0,131018.0,749852.0,5.2,37403.0,0,806
215,2022-05-29,2022,2,5,22,29,District of Columbia,Washington,26087,Male,Middle Aged,5,Leasing Consultant,3324,4,4,2,2,17,74,Excellent,Sale,0,0,536848.0,831762.0,5.9,33105.0,0,489
216,2022-07-22,2022,3,7,29,22,District of Columbia,Washington,20041,Female,Middle Aged,1,Listing Coordinator,1671,3,3,2,1,84,25,Excellent,Sale,1,2421,919219.0,503289.0,4.4,41311.0,169,0
217,2022-09-17,2022,3,9,38,17,Alaska,Fairbanks,93859,Female,Senior,2,Leasing Consultant,4199,5,5,2,2,744,33,Poor,Sale,0,5265,620470.0,317996.0,3.3,30520.0,0,0
218,2023-07-05,2023,3,7,27,5,Arizona,Prescott,86305,Male,Middle Aged,2,Listing Coordinator,2841,4,4,2,1,415,22,Poor,Rental,0,11649,421684.0,531072.0,3.1,15377.0,0,130
219,2022-04-24,2022,2,4,17,24,Texas,Abilene,79605,Female,Adult,2,Property Manager,1420,3,3,1,1,36,34,Poor,Sale,2,5040,476205.0,459009.0,2.5,29230.0,103,1131
220,2024-01-01,2024,1,1,1,1,New Jersey,Paterson,7544,Female,Senior,5,Leasing Consultant,4661,6,6,3,2,129,62,Excellent,Rental,1,9670,484836.0,298076.0,5.3,19248.0,81,758
221,2023-10-12,2023,4,10,41,12,New Mexico,Albuquerque,87201,Male,Adult,5,Property Manager,1102,2,2,1,1,190,35,Average,Sale,0,16922,423378.0,293901.0,3.3,12381.0,0,339
222,2023-11-15,2023,4,11,46,15,Virginia,Norfolk,23504,Male,Adult,2,Broker Associate,4415,6,6,2,2,144,30,Poor,Sale,2,4556,67382.0,420826.0,3.2,29165.0,78,1480
223,2022-04-18,2022,2,4,16,18,Alaska,Anchorage,99599,Female,Middle Aged,5,Listing Coordinator,1502,3,3,2,1,83,58,Average,Sale,0,3684,205340.0,604562.0,5.3,6448.0,0,0
224,2024-03-26,2024,1,3,13,26,Virginia,Roanoke,24029,Male,Middle Aged,2,Listing Coordinator,1538,3,3,2,1,129,3,Poor,Sale,1,10220,751404.0,179086.0,9.986263582859632,17884.0,140,1897
225,2023-07-07,2023,3,7,27,7,Kansas,Shawnee Mission,66225,Female,Middle Aged,5,Real Estate Agent,1876,3,3,2,1,365,36,Poor,Sale,0,4221,318598.0,404092.0,3.1784841075794623,12844.0,0,963
226,2023-10-12,2023,4,10,41,12,Utah,Ogden,84409,Male,Adult,4,Real Estate Agent,2155,3,3,2,1,143,4,Poor,Rental,0,4459,933964.0,809543.0,3.6,28711.0,0,864
227,2022-06-02,2022,2,6,22,2,North Carolina,Raleigh,27690,Male,Adult,1,Leasing Consultant,2806,4,4,2,1,77,60,Average,Rental,1,4622,614371.0,967818.0,2.5,15181.0,84,1239
228,2022-05-09,2022,2,5,19,9,Maryland,Baltimore,21203,Male,Adult,5,Real Estate Agent,3934,5,5,2,2,453,9,Poor,Rental,1,8694,546643.0,799182.0,2.3,5207.0,101,251
229,2023-02-08,2023,1,2,6,8,Colorado,Grand Junction,81505,Male,Middle Aged,3,Property Manager,4513,6,6,3,2,745,40,Excellent,Sale,1,0,689428.0,774203.0,3.9,43056.0,105,7
230,2023-11-03,2023,4,11,44,3,Georgia,Atlanta,30340,Female,Senior,1,Leasing Consultant,753,1,1,1,1,77,74,Excellent,Rental,0,4145,612335.0,228719.0,2.4,27691.0,0,1378
231,2023-12-19,2023,4,12,51,19,Washington,Tacoma,98411,Male,Adult,4,Property Manager,3932,5,5,2,2,3,5,Average,Sale,1,5102,905134.0,895796.0,5.7,35075.0,86,275
232,2023-01-02,2023,1,1,1,2,Missouri,Kansas City,64136,Female,Adult,1,Leasing Consultant,3129,4,4,2,2,318,7,Average,Sale,2,9755,510852.0,315891.0,4.6,3771.0,69,1049
233,2023-06-18,2023,2,6,25,18,Texas,Amarillo,82196,Female,Middle Aged,5,Property Manager,4568,6,6,3,2,16,62,Average,Rental,1,8227,577425.0,538298.0,5.8,18060.0,171,1000
234,2022-01-13,2022,1,1,2,13,District of Columbia,Washington,20370,Male,Adult,4,Broker Associate,3293,4,4,2,2,233,26,Average,Sale,0,11188,596890.0,151497.0,3.0,10586.0,0,510
235,2023-12-06,2023,4,12,49,6,Texas,San Antonio,78255,Male,Adult,2,Broker Associate,977,1,1,1,1,113,71,Average,Rental,2,0,154191.0,626481.0,2.1,43846.0,80,848
236,2023-06-10,2023,2,6,23,10,Louisiana,Baton Rouge,70883,Female,Adult,2,Real Estate Agent,2927,4,4,2,1,457,60,Average,Rental,1,0,963905.0,568181.0,2.7962413231256833,6264.0,85,261
237,2022-05-13,2022,2,5,19,13,Kansas,Shawnee Mission,66276,Female,Middle Aged,5,Real Estate Agent,729,1,1,1,1,4,54,Excellent,Rental,1,10494,351979.0,545722.0,5.8,3253.0,61,0
238,2023-04-26,2023,2,4,17,26,Mississippi,Columbus,39705,Female,Senior,1,Broker Associate,1614,3,3,2,1,75,3,Average,Rental,2,5033,768196.0,727675.0,4.2,42032.0,10,92
239,2024-02-25,2024,1,2,8,25,Arizona,Apache Junction,85219,Male,Adult,3,Property Manager,4523,6,6,3,2,873,74,Poor,Rental,0,3156,448428.0,895233.0,5.3,37843.0,0,648
240,2023-02-10,2023,1,2,6,10,Ohio,Lima,45807,Male,Middle Aged,3,Broker Associate,1679,3,3,2,1,133,39,Average,Rental,1,9378,18522.0,338925.0,2.9,26051.0,82,414
241,2022-06-13,2022,2,6,24,13,South Carolina,Anderson,32786,Female,Senior,3,Property Manager,2187,3,3,2,1,194,33,Excellent,Sale,1,4292,970167.0,982491.0,6.0,13593.0,132,0
242,2023-02-24,2023,1,2,8,24,Kentucky,Louisville,40256,Male,Adult,2,Property Manager,3328,4,4,2,2,184,51,Excellent,Sale,0,14258,870698.0,355060.0,3.9,1968.0,0,481
243,2023-05-16,2023,2,5,20,16,Illinois,Joliet,60435,Female,Adult,3,Broker Associate,3864,5,5,2,2,176,47,Poor,Rental,2,8119,201175.0,384756.0,5.3,6320.0,29,551
244,2022-07-11,2022,3,7,28,11,Texas,Garland,74834,Male,Senior,4,Real Estate Agent,988,1,1,1,1,103,59,Excellent,Sale,2,11398,532155.0,672064.0,2.3,13803.0,154,571
245,2022-07-02,2022,3,7,27,2,District of Columbia,Washington,20244,Female,Senior,4,Listing Coordinator,1987,3,3,2,1,193,30,Excellent,Sale,1,1127,122986.0,896959.0,5.6,9646.0,75,0
246,2023-02-16,2023,1,2,7,16,District of Columbia,Washington,13949,Female,Adult,3,Broker Associate,1654,3,3,2,1,245,45,Excellent,Rental,1,11611,38915.0,721052.0,4.0,4640.0,77,1048
247,2023-05-20,2023,2,5,20,20,Nebraska,Lincoln,73901,Female,Middle Aged,1,Listing Coordinator,3724,5,5,2,2,94,25,Average,Sale,0,8209,185065.0,864908.0,2.4,40653.0,0,0
248,2023-06-28,2023,2,6,26,28,California,Sacramento,95852,Female,Middle Aged,4,Listing Coordinator,2869,4,4,2,1,416,32,Excellent,Rental,2,5261,771604.0,560262.0,2.6,15777.0,65,1344
249,2022-08-20,2022,3,8,34,20,California,Fresno,93750,Male,Middle Aged,3,Property Manager,3418,4,4,2,2,473,43,Poor,Sale,3,0,471216.0,863603.0,3.1,45764.0,38,570
250,2024-05-04,2024,2,5,18,4,Virginia,Falls Church,22047,Female,Adult,2,Leasing Consultant,2058,3,3,2,1,292,45,Average,Rental,1,6769,669815.0,584203.0,3.1,4248.0,131,1764
251,2023-02-24,2023,1,2,8,24,Florida,Clearwater,34620,Male,Adult,3,Property Manager,3188,4,4,2,2,93,48,Poor,Rental,1,9199,615978.0,695469.0,5.9,12320.0,77,53
252,2024-01-06,2024,1,1,1,6,District of Columbia,Washington,20244,Female,Middle Aged,2,Leasing Consultant,3719,5,5,2,2,84,12,Excellent,Rental,2,9300,793633.0,459736.0,5.0,25100.0,21,243
253,2022-03-30,2022,1,3,13,30,Arizona,Tucson,85720,Male,Middle Aged,3,Property Manager,4239,5,5,2,2,241,36,Average,Sale,0,12819,966007.0,483659.0,3.6,15773.0,0,182
254,2024-01-19,2024,1,1,3,19,California,San Diego,92137,Male,Middle Aged,5,Real Estate Agent,3136,4,4,2,2,608,64,Excellent,Sale,2,7137,929925.0,206577.0,5.0,48637.0,38,1311
255,2023-04-23,2023,2,4,17,23,Florida,Tallahassee,32304,Male,Middle Aged,5,Listing Coordinator,4641,6,6,3,2,752,54,Average,Sale,2,15133,395495.0,378762.0,4.0,20323.0,16,1036
256,2023-09-01,2023,3,9,35,1,District of Columbia,Washington,20470,Male,Adult,5,Leasing Consultant,3178,4,4,2,2,136,31,Excellent,Sale,0,10453,528529.8,741011.0,4.4,37912.0,0,172
257,2023-05-28,2023,2,5,22,28,Tennessee,Johnson City,37605,Female,Middle Aged,3,Listing Coordinator,1017,1,2,1,1,179,4,Average,Sale,0,8048,489321.0,583665.0,4.7,31920.0,0,1220
258,2023-04-11,2023,2,4,15,11,Indiana,South Bend,46699,Male,Middle Aged,3,Real Estate Agent,4596,6,6,3,2,209,32,Average,Rental,0,0,922438.0,313895.0,2.4,38099.0,0,459
259,2024-03-07,2024,1,3,10,7,Florida,Lake Worth,33467,Female,Adult,4,Real Estate Agent,3992,5,5,2,2,373,8,Excellent,Sale,2,9969,655721.0,170402.0,4.6,1865.0,61,1692
260,2023-02-17,2023,1,2,7,17,New York,White Plains,10606,Female,Adult,1,Leasing Consultant,4751,6,6,3,2,403,37,Excellent,Rental,0,0,711023.0,959540.0,4.9,32522.0,0,220
261,2022-01-10,2022,1,1,2,10,Michigan,Saginaw,48609,Female,Adult,2,Real Estate Agent,705,1,1,1,1,65,46,Average,Rental,0,8682,584316.0,869660.0,3.1,28343.0,0,612
262,2022-10-24,2022,4,10,43,24,California,Petaluma,94975,Female,Adult,3,Property Manager,2681,4,4,2,1,358,19,Poor,Sale,3,1676,292035.0,392115.0,3.9,32899.0,155,0
263,2023-03-24,2023,1,3,12,24,Missouri,Kansas City,64114,Male,Middle Aged,2,Listing Coordinator,1878,3,3,2,1,39,68,Average,Rental,1,0,914681.0,817243.0,4.0,15325.0,37,93
264,2023-08-09,2023,3,8,32,9,South Dakota,Sioux Falls,57105,Male,Adult,3,Property Manager,3919,5,5,2,2,358,11,Excellent,Rental,0,6200,568383.0,608402.0,2.9,34988.0,0,0
265,2022-07-27,2022,3,7,30,27,Massachusetts,Boston,2119,Female,Middle Aged,2,Leasing Consultant,1774,3,3,2,1,213,73,Average,Sale,0,5775,260126.0,989282.0,4.1,6490.0,0,0
266,2022-11-21,2022,4,11,47,21,Missouri,Kansas City,64136,Male,Adult,4,Property Manager,4686,6,6,3,2,279,64,Average,Sale,0,14553,517605.0,558550.0,4.1,18144.0,0,0
267,2024-01-13,2024,1,1,2,13,Georgia,Atlanta,31196,Male,Adult,4,Broker Associate,2563,4,4,2,1,411,57,Excellent,Sale,1,0,995222.0,172889.0,4.6,8277.0,117,1730
